Vendor,Location,Department,Role,Currency,Amount,Item,Rate,Quantity,Summary,Tag,id
Zomato,"Pune, India",Operations,Team Lead,INR,3864,Meal,3864,1,"Team Lead from Operations spent 3864 INR on Meal at Zomato in Pune, India.",Meals,O4DU2LK23Y
Swiggy,"Jaipur, India",IT,Team Lead,INR,8754,Meal,2918,3,"Team Lead from IT spent 8754 INR on Meal at Swiggy in Jaipur, India.",Meals,OF0QLJGOHO
Uber,"Lucknow, India",Marketing,Team Lead,INR,2234,Deluxe Room,1117,2,"Team Lead from Marketing spent 2234 INR on Deluxe Room at Uber in Lucknow, India.",Travel,2RFG76HHYW
Swiggy,"Hyderabad, India",Sales,Team Lead,INR,12744,Meal,4248,3,"Team Lead from Sales spent 12744 INR on Meal at Swiggy in Hyderabad, India.",Meals,9ND7EYG0IG
Flipkart,"Chennai, India",IT,Manager,INR,1560,Printer,1560,1,"Manager from IT spent 1560 INR on Printer at Flipkart in Chennai, India.",Office Supply,IWN6GT2HC6
OYO,"Kolkata, India",Human Resource,Dept Head,INR,1571,Deluxe Room,1571,1,"Dept Head from Human Resource spent 1571 INR on Deluxe Room at OYO in Kolkata, India.",Travel,TW5GS5EG0B
Uber,"Ahmedabad, India",Marketing,Team Lead,INR,4654,Flight Ticket,2327,2,"Team Lead from Marketing spent 4654 INR on Flight Ticket at Uber in Ahmedabad, India.",Travel,UEBZ9IVO8C
OYO,"Pune, India",Finance & Accounting,Dept Head,INR,13095,Deluxe Room,4365,3,"Dept Head from Finance & Accounting spent 13095 INR on Deluxe Room at OYO in Pune, India.",Travel,D53PE9LARB
Zomato,"Toronto, Canada",Human Resource,Team Lead,CAD,4082,Meal,4082,1,"Team Lead from Human Resource spent 4082 CAD on Meal at Zomato in Toronto, Canada.",Meals,SW24LMVTWZ
Uber,"Hyderabad, India",Sales,Manager,INR,1403,Deluxe Room,1403,1,"Manager from Sales spent 1403 INR on Deluxe Room at Uber in Hyderabad, India.",Travel,81ZM7RP9K2
Flipkart,"Lucknow, India",Operations,Dept Head,INR,523,Projector,523,1,"Dept Head from Operations spent 523 INR on Projector at Flipkart in Lucknow, India.",Office Supply,9LCLOWTH5K
Uber,"Pune, India",Operations,Employee,INR,13278,Deluxe Room,4426,3,"Employee from Operations spent 13278 INR on Deluxe Room at Uber in Pune, India.",Travel,MRNFMAFMCP
Zomato,"Pune, India",Human Resource,Team Lead,INR,3900,Meal,1300,3,"Team Lead from Human Resource spent 3900 INR on Meal at Zomato in Pune, India.",Meals,E2ROUYJA2F
Flipkart,"Tokyo, Japan",Finance & Accounting,Manager,JPY,3310,Printer,3310,1,"Manager from Finance & Accounting spent 3310 JPY on Printer at Flipkart in Tokyo, Japan.",Office Supply,SE06IS5Y4E
Ola,"Lucknow, India",Sales,Manager,INR,10533,Flight Ticket,3511,3,"Manager from Sales spent 10533 INR on Flight Ticket at Ola in Lucknow, India.",Travel,4RMQ96N90T
Zomato,"Sydney, Australia",Operations,Manager,AUD,3404,Meal,1702,2,"Manager from Operations spent 3404 AUD on Meal at Zomato in Sydney, Australia.",Meals,1UI5KQF68X
Ola,"Jaipur, India",Sales,Employee,INR,2769,Flight Ticket,923,3,"Employee from Sales spent 2769 INR on Flight Ticket at Ola in Jaipur, India.",Travel,AIMTHFOIYI
Flipkart,"New York, USA",Sales,Dept Head,USD,2526,Office Chair,1263,2,"Dept Head from Sales spent 2526 USD on Office Chair at Flipkart in New York, USA.",Office Supply,11BKFDNB41
Amazon,"Kolkata, India",Human Resource,Dept Head,INR,3968,Printer,3968,1,"Dept Head from Human Resource spent 3968 INR on Printer at Amazon in Kolkata, India.",Office Supply,IEQ5LQKJ6L
Uber,"Toronto, Canada",Marketing,Team Lead,CAD,2244,Flight Ticket,1122,2,"Team Lead from Marketing spent 2244 CAD on Flight Ticket at Uber in Toronto, Canada.",Travel,SI13DDV86U
Zomato,Singapore,Finance & Accounting,Dept Head,SGD,14931,Meal,4977,3,Dept Head from Finance & Accounting spent 14931 SGD on Meal at Zomato in Singapore.,Meals,54QCPLP073
Ola,"New Delhi, India",Finance & Accounting,Employee,INR,1809,Deluxe Room,1809,1,"Employee from Finance & Accounting spent 1809 INR on Deluxe Room at Ola in New Delhi, India.",Travel,69Q7172IYU
Expedia,"Kolkata, India",Marketing,Manager,INR,5094,Flight Ticket,2547,2,"Manager from Marketing spent 5094 INR on Flight Ticket at Expedia in Kolkata, India.",Travel,6CTO5B4NU4
Zomato,"Toronto, Canada",Finance & Accounting,Manager,CAD,4083,Meal,4083,1,"Manager from Finance & Accounting spent 4083 CAD on Meal at Zomato in Toronto, Canada.",Meals,AZDEIUP4VH
Goibibo,"New Delhi, India",IT,Dept Head,INR,1663,Flight Ticket,1663,1,"Dept Head from IT spent 1663 INR on Flight Ticket at Goibibo in New Delhi, India.",Travel,GLSHZPQ3MU
Goibibo,"London, UK",Sales,Dept Head,GBP,3519,Deluxe Room,1173,3,"Dept Head from Sales spent 3519 GBP on Deluxe Room at Goibibo in London, UK.",Travel,L0IQAE94NL
Swiggy,"Hyderabad, India",Marketing,Employee,INR,2496,Meal,1248,2,"Employee from Marketing spent 2496 INR on Meal at Swiggy in Hyderabad, India.",Meals,RC7UE2UR1T
Ola,"Lucknow, India",Operations,Dept Head,INR,617,Flight Ticket,617,1,"Dept Head from Operations spent 617 INR on Flight Ticket at Ola in Lucknow, India.",Travel,PVRG5E65CM
OYO,"New York, USA",Operations,Manager,USD,3534,Deluxe Room,1178,3,"Manager from Operations spent 3534 USD on Deluxe Room at OYO in New York, USA.",Travel,RZZPV8ISFN
Swiggy,"Dubai, UAE",Sales,Team Lead,AED,635,Meal,635,1,"Team Lead from Sales spent 635 AED on Meal at Swiggy in Dubai, UAE.",Meals,JW7F5RLLAR
Flipkart,"Ahmedabad, India",Sales,Team Lead,INR,4916,Office Chair,2458,2,"Team Lead from Sales spent 4916 INR on Office Chair at Flipkart in Ahmedabad, India.",Office Supply,5QQKDL5L13
Amazon,"Bangalore, India",Human Resource,Dept Head,INR,9700,Office Chair,4850,2,"Dept Head from Human Resource spent 9700 INR on Office Chair at Amazon in Bangalore, India.",Office Supply,569RX3WCB0
Uber,"New Delhi, India",Human Resource,Employee,INR,623,Flight Ticket,623,1,"Employee from Human Resource spent 623 INR on Flight Ticket at Uber in New Delhi, India.",Travel,RHBHMO7JFP
Uber,"Lucknow, India",Customer Support,Team Lead,INR,1988,Deluxe Room,1988,1,"Team Lead from Customer Support spent 1988 INR on Deluxe Room at Uber in Lucknow, India.",Travel,MR0QK83MJI
Uber,Singapore,Marketing,Employee,SGD,1488,Flight Ticket,744,2,Employee from Marketing spent 1488 SGD on Flight Ticket at Uber in Singapore.,Travel,H4DEBO4HBH
OYO,"Jaipur, India",Human Resource,Team Lead,INR,2774,Flight Ticket,1387,2,"Team Lead from Human Resource spent 2774 INR on Flight Ticket at OYO in Jaipur, India.",Travel,QPLAV2RG5O
OYO,"Hyderabad, India",Customer Support,Employee,INR,8252,Flight Ticket,4126,2,"Employee from Customer Support spent 8252 INR on Flight Ticket at OYO in Hyderabad, India.",Travel,MWX8A6PQ3G
MakeMyTrip,"Lucknow, India",Customer Support,Manager,INR,7736,Flight Ticket,3868,2,"Manager from Customer Support spent 7736 INR on Flight Ticket at MakeMyTrip in Lucknow, India.",Travel,5JCTTLXRMG
Amazon,"Mumbai, India",Marketing,Team Lead,INR,1694,Office Chair,1694,1,"Team Lead from Marketing spent 1694 INR on Office Chair at Amazon in Mumbai, India.",Office Supply,0OOQJH8WVE
Zomato,"Lucknow, India",IT,Dept Head,INR,3942,Meal,1314,3,"Dept Head from IT spent 3942 INR on Meal at Zomato in Lucknow, India.",Meals,HSAGXZJF34
Uber,"London, UK",Human Resource,Employee,GBP,8556,Deluxe Room,2852,3,"Employee from Human Resource spent 8556 GBP on Deluxe Room at Uber in London, UK.",Travel,2LBFTIBQBX
Expedia,"Jaipur, India",Marketing,Manager,INR,1296,Flight Ticket,1296,1,"Manager from Marketing spent 1296 INR on Flight Ticket at Expedia in Jaipur, India.",Travel,HILC6PHS9J
OYO,"Bangalore, India",Sales,Manager,INR,8850,Flight Ticket,2950,3,"Manager from Sales spent 8850 INR on Flight Ticket at OYO in Bangalore, India.",Travel,19JDXRPWZ2
OYO,Singapore,Sales,Manager,SGD,5226,Flight Ticket,1742,3,Manager from Sales spent 5226 SGD on Flight Ticket at OYO in Singapore.,Travel,KPV1BOB7TY
Uber,"Jaipur, India",Finance & Accounting,Employee,INR,2139,Flight Ticket,2139,1,"Employee from Finance & Accounting spent 2139 INR on Flight Ticket at Uber in Jaipur, India.",Travel,308IZH615S
MakeMyTrip,"Jaipur, India",Finance & Accounting,Dept Head,INR,1655,Deluxe Room,1655,1,"Dept Head from Finance & Accounting spent 1655 INR on Deluxe Room at MakeMyTrip in Jaipur, India.",Travel,NVJ16BEP3X
Swiggy,"Sydney, Australia",Human Resource,Employee,AUD,12663,Meal,4221,3,"Employee from Human Resource spent 12663 AUD on Meal at Swiggy in Sydney, Australia.",Meals,1NEO9UI9B0
Ola,"Pune, India",Operations,Employee,INR,1509,Flight Ticket,1509,1,"Employee from Operations spent 1509 INR on Flight Ticket at Ola in Pune, India.",Travel,VM4RE0KXQ3
Flipkart,"Lucknow, India",Operations,Manager,INR,3843,Office Chair,3843,1,"Manager from Operations spent 3843 INR on Office Chair at Flipkart in Lucknow, India.",Office Supply,7ZIXYBH3AM
Zomato,"New Delhi, India",Sales,Employee,INR,8568,Meal,2856,3,"Employee from Sales spent 8568 INR on Meal at Zomato in New Delhi, India.",Meals,QNM6XO5H2W
MakeMyTrip,"London, UK",Sales,Dept Head,GBP,11007,Flight Ticket,3669,3,"Dept Head from Sales spent 11007 GBP on Flight Ticket at MakeMyTrip in London, UK.",Travel,37EYSIW5XZ
Flipkart,"Bangalore, India",IT,Dept Head,INR,2000,Laptop,2000,1,"Dept Head from IT spent 2000 INR on Laptop at Flipkart in Bangalore, India.",Office Supply,QLN56Y98LT
Swiggy,"Jaipur, India",Marketing,Dept Head,INR,8400,Meal,2800,3,"Dept Head from Marketing spent 8400 INR on Meal at Swiggy in Jaipur, India.",Meals,FSF7BZ8D3O
Zomato,"Mumbai, India",Finance & Accounting,Dept Head,INR,11526,Meal,3842,3,"Dept Head from Finance & Accounting spent 11526 INR on Meal at Zomato in Mumbai, India.",Meals,WTIEXT7OCB
Ola,"Sydney, Australia",Marketing,Team Lead,AUD,6484,Deluxe Room,3242,2,"Team Lead from Marketing spent 6484 AUD on Deluxe Room at Ola in Sydney, Australia.",Travel,53WUA7C9VF
Uber,"Lucknow, India",IT,Team Lead,INR,13542,Flight Ticket,4514,3,"Team Lead from IT spent 13542 INR on Flight Ticket at Uber in Lucknow, India.",Travel,GY3O3N4OX6
OYO,"New Delhi, India",Human Resource,Team Lead,INR,4178,Flight Ticket,2089,2,"Team Lead from Human Resource spent 4178 INR on Flight Ticket at OYO in New Delhi, India.",Travel,WVMQ9LYQ8T
Ola,"New York, USA",Customer Support,Employee,USD,13650,Flight Ticket,4550,3,"Employee from Customer Support spent 13650 USD on Flight Ticket at Ola in New York, USA.",Travel,NG7WBKYBQO
Zomato,"Toronto, Canada",Finance & Accounting,Employee,CAD,8553,Meal,2851,3,"Employee from Finance & Accounting spent 8553 CAD on Meal at Zomato in Toronto, Canada.",Meals,X0IX38IVTY
MakeMyTrip,"Sydney, Australia",Operations,Employee,AUD,14682,Deluxe Room,4894,3,"Employee from Operations spent 14682 AUD on Deluxe Room at MakeMyTrip in Sydney, Australia.",Travel,QJEEBJ4PG2
Swiggy,"Lucknow, India",Marketing,Team Lead,INR,4549,Meal,4549,1,"Team Lead from Marketing spent 4549 INR on Meal at Swiggy in Lucknow, India.",Meals,RBDGGFAC2K
Swiggy,"New Delhi, India",Human Resource,Employee,INR,4389,Meal,4389,1,"Employee from Human Resource spent 4389 INR on Meal at Swiggy in New Delhi, India.",Meals,RHYYZHAQ0M
Goibibo,"New Delhi, India",Operations,Dept Head,INR,4676,Deluxe Room,4676,1,"Dept Head from Operations spent 4676 INR on Deluxe Room at Goibibo in New Delhi, India.",Travel,CIZ4N0OCL0
Goibibo,"Dubai, UAE",IT,Employee,AED,2150,Flight Ticket,1075,2,"Employee from IT spent 2150 AED on Flight Ticket at Goibibo in Dubai, UAE.",Travel,M8APXYW4F6
OYO,"Kolkata, India",Human Resource,Employee,INR,6748,Deluxe Room,3374,2,"Employee from Human Resource spent 6748 INR on Deluxe Room at OYO in Kolkata, India.",Travel,LB3ZNL92ZB
Flipkart,"Pune, India",IT,Manager,INR,4777,Projector,4777,1,"Manager from IT spent 4777 INR on Projector at Flipkart in Pune, India.",Office Supply,78E41QF1O2
MakeMyTrip,"Toronto, Canada",Operations,Manager,CAD,2640,Flight Ticket,2640,1,"Manager from Operations spent 2640 CAD on Flight Ticket at MakeMyTrip in Toronto, Canada.",Travel,T3ECJUFWJ0
OYO,"Lucknow, India",Human Resource,Manager,INR,8979,Flight Ticket,2993,3,"Manager from Human Resource spent 8979 INR on Flight Ticket at OYO in Lucknow, India.",Travel,QQBBRMGE1G
OYO,"Chennai, India",Human Resource,Dept Head,INR,11760,Deluxe Room,3920,3,"Dept Head from Human Resource spent 11760 INR on Deluxe Room at OYO in Chennai, India.",Travel,JZCS6PBF3Q
Uber,"Lucknow, India",Customer Support,Employee,INR,3727,Deluxe Room,3727,1,"Employee from Customer Support spent 3727 INR on Deluxe Room at Uber in Lucknow, India.",Travel,I8ZU0NE46O
Goibibo,"New Delhi, India",Sales,Employee,INR,4704,Deluxe Room,2352,2,"Employee from Sales spent 4704 INR on Deluxe Room at Goibibo in New Delhi, India.",Travel,4ZQWTSHQNH
Expedia,"Hyderabad, India",Finance & Accounting,Dept Head,INR,1971,Deluxe Room,657,3,"Dept Head from Finance & Accounting spent 1971 INR on Deluxe Room at Expedia in Hyderabad, India.",Travel,FP6EH0HV6E
Uber,"Bangalore, India",Customer Support,Employee,INR,10974,Deluxe Room,3658,3,"Employee from Customer Support spent 10974 INR on Deluxe Room at Uber in Bangalore, India.",Travel,S4VCNGZXEF
Swiggy,"Ahmedabad, India",Human Resource,Manager,INR,7654,Meal,3827,2,"Manager from Human Resource spent 7654 INR on Meal at Swiggy in Ahmedabad, India.",Meals,8UFRBCQRVI
MakeMyTrip,"Ahmedabad, India",Operations,Employee,INR,4998,Flight Ticket,1666,3,"Employee from Operations spent 4998 INR on Flight Ticket at MakeMyTrip in Ahmedabad, India.",Travel,FB4RAZ0MC3
Swiggy,"New Delhi, India",Human Resource,Employee,INR,2816,Meal,1408,2,"Employee from Human Resource spent 2816 INR on Meal at Swiggy in New Delhi, India.",Meals,ZYCFDTAYK5
Amazon,"Ahmedabad, India",Sales,Team Lead,INR,1364,Office Chair,1364,1,"Team Lead from Sales spent 1364 INR on Office Chair at Amazon in Ahmedabad, India.",Office Supply,6B5YZK48FA
Zomato,"New Delhi, India",Operations,Dept Head,INR,4383,Meal,4383,1,"Dept Head from Operations spent 4383 INR on Meal at Zomato in New Delhi, India.",Meals,HQIVEXBPMH
Uber,"Jaipur, India",Marketing,Employee,INR,8642,Flight Ticket,4321,2,"Employee from Marketing spent 8642 INR on Flight Ticket at Uber in Jaipur, India.",Travel,M58BJCMDV0
Ola,"Chennai, India",Finance & Accounting,Team Lead,INR,4134,Deluxe Room,4134,1,"Team Lead from Finance & Accounting spent 4134 INR on Deluxe Room at Ola in Chennai, India.",Travel,9B31K4WSFH
Flipkart,"Chennai, India",Sales,Team Lead,INR,7185,Office Chair,2395,3,"Team Lead from Sales spent 7185 INR on Office Chair at Flipkart in Chennai, India.",Office Supply,UUWTXXR6TV
Swiggy,"Lucknow, India",Customer Support,Employee,INR,8838,Meal,2946,3,"Employee from Customer Support spent 8838 INR on Meal at Swiggy in Lucknow, India.",Meals,YF7IS71P25
Expedia,"Bangalore, India",Finance & Accounting,Dept Head,INR,2597,Flight Ticket,2597,1,"Dept Head from Finance & Accounting spent 2597 INR on Flight Ticket at Expedia in Bangalore, India.",Travel,IZX9O5QDWF
OYO,"Jaipur, India",Finance & Accounting,Dept Head,INR,1134,Flight Ticket,1134,1,"Dept Head from Finance & Accounting spent 1134 INR on Flight Ticket at OYO in Jaipur, India.",Travel,SAD0KGIRKR
Uber,"Mumbai, India",Finance & Accounting,Employee,INR,2702,Flight Ticket,1351,2,"Employee from Finance & Accounting spent 2702 INR on Flight Ticket at Uber in Mumbai, India.",Travel,ZT6XJ7XHES
Goibibo,"Mumbai, India",Marketing,Dept Head,INR,8922,Deluxe Room,4461,2,"Dept Head from Marketing spent 8922 INR on Deluxe Room at Goibibo in Mumbai, India.",Travel,4VQNO91Z00
Ola,"Hyderabad, India",Human Resource,Team Lead,INR,3169,Flight Ticket,3169,1,"Team Lead from Human Resource spent 3169 INR on Flight Ticket at Ola in Hyderabad, India.",Travel,LLMET2RTKM
Expedia,"Mumbai, India",Sales,Dept Head,INR,3568,Deluxe Room,3568,1,"Dept Head from Sales spent 3568 INR on Deluxe Room at Expedia in Mumbai, India.",Travel,V68VGABV9R
Ola,"Pune, India",Customer Support,Dept Head,INR,1672,Deluxe Room,836,2,"Dept Head from Customer Support spent 1672 INR on Deluxe Room at Ola in Pune, India.",Travel,V92M0JILRY
Amazon,"Pune, India",Marketing,Manager,INR,7240,Projector,3620,2,"Manager from Marketing spent 7240 INR on Projector at Amazon in Pune, India.",Office Supply,O02T2RIBKH
OYO,"Paris, France",IT,Team Lead,EUR,13968,Flight Ticket,4656,3,"Team Lead from IT spent 13968 EUR on Flight Ticket at OYO in Paris, France.",Travel,CLF7ZBGQBS
Flipkart,"Mumbai, India",Sales,Employee,INR,5982,Printer,1994,3,"Employee from Sales spent 5982 INR on Printer at Flipkart in Mumbai, India.",Office Supply,XJBQINMRKZ
Flipkart,"Jaipur, India",Human Resource,Employee,INR,3774,Printer,3774,1,"Employee from Human Resource spent 3774 INR on Printer at Flipkart in Jaipur, India.",Office Supply,0V9MU19DCR
OYO,"Chennai, India",Operations,Manager,INR,4786,Flight Ticket,2393,2,"Manager from Operations spent 4786 INR on Flight Ticket at OYO in Chennai, India.",Travel,KAMU38D6BE
Uber,"Kolkata, India",Operations,Employee,INR,8544,Flight Ticket,2848,3,"Employee from Operations spent 8544 INR on Flight Ticket at Uber in Kolkata, India.",Travel,B5NXKS0SRQ
Amazon,Hong Kong,Finance & Accounting,Employee,HKD,2966,Laptop,2966,1,Employee from Finance & Accounting spent 2966 HKD on Laptop at Amazon in Hong Kong.,Office Supply,96LPS4SPX1
Expedia,"Hyderabad, India",Customer Support,Dept Head,INR,2728,Flight Ticket,1364,2,"Dept Head from Customer Support spent 2728 INR on Flight Ticket at Expedia in Hyderabad, India.",Travel,FO9GQMM0Q0
Expedia,"Lucknow, India",Operations,Dept Head,INR,8622,Flight Ticket,2874,3,"Dept Head from Operations spent 8622 INR on Flight Ticket at Expedia in Lucknow, India.",Travel,AI0ZL7U96U
MakeMyTrip,"Chennai, India",IT,Team Lead,INR,14196,Flight Ticket,4732,3,"Team Lead from IT spent 14196 INR on Flight Ticket at MakeMyTrip in Chennai, India.",Travel,81DF9S8YIM
Ola,"Ahmedabad, India",Human Resource,Dept Head,INR,12387,Flight Ticket,4129,3,"Dept Head from Human Resource spent 12387 INR on Flight Ticket at Ola in Ahmedabad, India.",Travel,PKS2EO67EN
Goibibo,"Jaipur, India",Marketing,Dept Head,INR,2073,Flight Ticket,2073,1,"Dept Head from Marketing spent 2073 INR on Flight Ticket at Goibibo in Jaipur, India.",Travel,OK9YZEYIVX
Ola,Singapore,IT,Manager,SGD,6750,Flight Ticket,3375,2,Manager from IT spent 6750 SGD on Flight Ticket at Ola in Singapore.,Travel,BKO169MTTH
Goibibo,"Pune, India",Customer Support,Manager,INR,3706,Deluxe Room,1853,2,"Manager from Customer Support spent 3706 INR on Deluxe Room at Goibibo in Pune, India.",Travel,1IQNRZPFPG
Flipkart,"Chennai, India",Finance & Accounting,Manager,INR,13662,Printer,4554,3,"Manager from Finance & Accounting spent 13662 INR on Printer at Flipkart in Chennai, India.",Office Supply,ONP8VKYNDT
Swiggy,"Dubai, UAE",Finance & Accounting,Employee,AED,9330,Meal,4665,2,"Employee from Finance & Accounting spent 9330 AED on Meal at Swiggy in Dubai, UAE.",Meals,92BACTGRLA
OYO,"Paris, France",IT,Manager,EUR,7558,Flight Ticket,3779,2,"Manager from IT spent 7558 EUR on Flight Ticket at OYO in Paris, France.",Travel,UHS8D54W1L
Amazon,"Kolkata, India",Marketing,Team Lead,INR,1971,Office Chair,657,3,"Team Lead from Marketing spent 1971 INR on Office Chair at Amazon in Kolkata, India.",Office Supply,8LKXWSG9X0
Amazon,"Pune, India",IT,Manager,INR,3705,Office Chair,3705,1,"Manager from IT spent 3705 INR on Office Chair at Amazon in Pune, India.",Office Supply,C5H5QG9AGJ
Flipkart,"Chennai, India",Operations,Manager,INR,1542,Printer,771,2,"Manager from Operations spent 1542 INR on Printer at Flipkart in Chennai, India.",Office Supply,Z0HJ8J8X4Q
Goibibo,"Lucknow, India",Finance & Accounting,Employee,INR,3602,Flight Ticket,3602,1,"Employee from Finance & Accounting spent 3602 INR on Flight Ticket at Goibibo in Lucknow, India.",Travel,FVBYJZ8A5W
Swiggy,"Toronto, Canada",Human Resource,Employee,CAD,1545,Meal,1545,1,"Employee from Human Resource spent 1545 CAD on Meal at Swiggy in Toronto, Canada.",Meals,Z1C03H71XF
Zomato,"Paris, France",Operations,Manager,EUR,4700,Meal,2350,2,"Manager from Operations spent 4700 EUR on Meal at Zomato in Paris, France.",Meals,CK8NP0YT6F
Zomato,"New Delhi, India",Marketing,Dept Head,INR,4892,Meal,4892,1,"Dept Head from Marketing spent 4892 INR on Meal at Zomato in New Delhi, India.",Meals,Y4ALVENY3S
Amazon,"Lucknow, India",Customer Support,Employee,INR,4387,Laptop,4387,1,"Employee from Customer Support spent 4387 INR on Laptop at Amazon in Lucknow, India.",Office Supply,BF2ZWUXXTG
Flipkart,"Berlin, Germany",Customer Support,Dept Head,EUR,9412,Laptop,4706,2,"Dept Head from Customer Support spent 9412 EUR on Laptop at Flipkart in Berlin, Germany.",Office Supply,X3VOYEXGPB
Goibibo,"Pune, India",Sales,Manager,INR,14313,Deluxe Room,4771,3,"Manager from Sales spent 14313 INR on Deluxe Room at Goibibo in Pune, India.",Travel,X6PPRYU62K
Zomato,"Ahmedabad, India",Finance & Accounting,Manager,INR,2565,Meal,2565,1,"Manager from Finance & Accounting spent 2565 INR on Meal at Zomato in Ahmedabad, India.",Meals,LVFSK1TL49
OYO,"Ahmedabad, India",Operations,Dept Head,INR,1816,Flight Ticket,908,2,"Dept Head from Operations spent 1816 INR on Flight Ticket at OYO in Ahmedabad, India.",Travel,AAT41F4IHW
MakeMyTrip,"Chennai, India",Operations,Dept Head,INR,14016,Deluxe Room,4672,3,"Dept Head from Operations spent 14016 INR on Deluxe Room at MakeMyTrip in Chennai, India.",Travel,AVR3Z0BDEA
Expedia,"Tokyo, Japan",Marketing,Employee,JPY,4840,Deluxe Room,2420,2,"Employee from Marketing spent 4840 JPY on Deluxe Room at Expedia in Tokyo, Japan.",Travel,DKZXWY5O17
Goibibo,"Mumbai, India",Operations,Manager,INR,8108,Deluxe Room,4054,2,"Manager from Operations spent 8108 INR on Deluxe Room at Goibibo in Mumbai, India.",Travel,GWISYA21AX
Swiggy,"Kolkata, India",Sales,Team Lead,INR,663,Meal,663,1,"Team Lead from Sales spent 663 INR on Meal at Swiggy in Kolkata, India.",Meals,HT4RBUP3LE
MakeMyTrip,"New Delhi, India",Marketing,Dept Head,INR,4937,Deluxe Room,4937,1,"Dept Head from Marketing spent 4937 INR on Deluxe Room at MakeMyTrip in New Delhi, India.",Travel,FJAXBH1XA7
Uber,"Kolkata, India",Sales,Dept Head,INR,4916,Flight Ticket,4916,1,"Dept Head from Sales spent 4916 INR on Flight Ticket at Uber in Kolkata, India.",Travel,RMDC9NCNK0
OYO,"Ahmedabad, India",Sales,Employee,INR,14691,Deluxe Room,4897,3,"Employee from Sales spent 14691 INR on Deluxe Room at OYO in Ahmedabad, India.",Travel,79QMBY336R
Ola,"Jaipur, India",Customer Support,Team Lead,INR,1012,Deluxe Room,1012,1,"Team Lead from Customer Support spent 1012 INR on Deluxe Room at Ola in Jaipur, India.",Travel,QPPGHYS406
Flipkart,"Paris, France",IT,Manager,EUR,2806,Projector,2806,1,"Manager from IT spent 2806 EUR on Projector at Flipkart in Paris, France.",Office Supply,M8G81UDPBR
OYO,"Berlin, Germany",Operations,Manager,EUR,6288,Flight Ticket,3144,2,"Manager from Operations spent 6288 EUR on Flight Ticket at OYO in Berlin, Germany.",Travel,TRMGSUYLCM
Zomato,"London, UK",Human Resource,Dept Head,GBP,2592,Meal,864,3,"Dept Head from Human Resource spent 2592 GBP on Meal at Zomato in London, UK.",Meals,TGURMERKGB
Uber,"Ahmedabad, India",Operations,Manager,INR,7410,Deluxe Room,2470,3,"Manager from Operations spent 7410 INR on Deluxe Room at Uber in Ahmedabad, India.",Travel,EUDTHVUTDY
Flipkart,"Bangalore, India",Sales,Employee,INR,6216,Printer,3108,2,"Employee from Sales spent 6216 INR on Printer at Flipkart in Bangalore, India.",Office Supply,39ECHZ7JHI
Flipkart,"Hyderabad, India",IT,Dept Head,INR,13704,Office Chair,4568,3,"Dept Head from IT spent 13704 INR on Office Chair at Flipkart in Hyderabad, India.",Office Supply,V77BLY2NML
Amazon,"Chennai, India",IT,Team Lead,INR,6034,Projector,3017,2,"Team Lead from IT spent 6034 INR on Projector at Amazon in Chennai, India.",Office Supply,K1SA9WP1NR
Expedia,"New Delhi, India",Sales,Employee,INR,4712,Flight Ticket,2356,2,"Employee from Sales spent 4712 INR on Flight Ticket at Expedia in New Delhi, India.",Travel,5NAYPOVA0C
Swiggy,"Bangalore, India",IT,Team Lead,INR,3474,Meal,1158,3,"Team Lead from IT spent 3474 INR on Meal at Swiggy in Bangalore, India.",Meals,H80U8Y9NRY
Swiggy,"Pune, India",Customer Support,Employee,INR,4768,Meal,2384,2,"Employee from Customer Support spent 4768 INR on Meal at Swiggy in Pune, India.",Meals,CZXSO0X5JL
Uber,"Hyderabad, India",Operations,Manager,INR,7730,Flight Ticket,3865,2,"Manager from Operations spent 7730 INR on Flight Ticket at Uber in Hyderabad, India.",Travel,ETMRZUXZBV
Zomato,"Pune, India",Operations,Team Lead,INR,2934,Meal,1467,2,"Team Lead from Operations spent 2934 INR on Meal at Zomato in Pune, India.",Meals,POK3O6HK3T
OYO,"Bangalore, India",Finance & Accounting,Manager,INR,6624,Flight Ticket,3312,2,"Manager from Finance & Accounting spent 6624 INR on Flight Ticket at OYO in Bangalore, India.",Travel,D8O9K0TQJE
Expedia,Hong Kong,Human Resource,Dept Head,HKD,6714,Deluxe Room,2238,3,Dept Head from Human Resource spent 6714 HKD on Deluxe Room at Expedia in Hong Kong.,Travel,9E3WGJVCUO
MakeMyTrip,"Sydney, Australia",IT,Employee,AUD,4684,Deluxe Room,4684,1,"Employee from IT spent 4684 AUD on Deluxe Room at MakeMyTrip in Sydney, Australia.",Travel,2MEPOHYQ70
Uber,"Pune, India",Human Resource,Employee,INR,2920,Flight Ticket,2920,1,"Employee from Human Resource spent 2920 INR on Flight Ticket at Uber in Pune, India.",Travel,OFEW7UZ78L
OYO,"New Delhi, India",Sales,Team Lead,INR,4864,Flight Ticket,4864,1,"Team Lead from Sales spent 4864 INR on Flight Ticket at OYO in New Delhi, India.",Travel,5E8WGJVCUL
